CellId,Nuclear Volume [fL],Cellular Volume [fL],Nuclear Surface Area [um^2],Cellular Surface Area [um^2],Radial Proximity [unitless],Apical Proximity [unitless]
34432,809.763578,2377.512887,446.7392,1237.0269,0.36336820606757,0.133874506027288
34435,862.346262,3092.305699,472.0533,1482.0102,0.582629418379104,0.0693166388055746
34438,466.56157,1280.105443,282.4078,754.4611,0.22950223389992,0.171303373632982
34440,495.633258,1367.320507,292.7521,813.5834,0.325117679680625,0.274823495956964
34442,550.045117,1609.576444,331.8586,950.5823,0.352982805429449,0.199952603748852
34447,523.87572,1368.027788,331.7745,883.891,0.215874144596874,-0.0952331505617954
34449,591.823474,1519.4347,330.7653,900.6269,0.57877444484115,0.139666036660387
34452,696.940064,1845.540019,393.4198,976.5692,0.409676418345966,-0.0350920738687662
34453,590.311356,1914.853557,378.6182,1204.2279,0.569028418173947,-0.170475997335502
34454,951.683169,2760.10313,463.5592,1274.2832,0.301712260263491,0.0784258093143078
34455,798.544638,2299.15103,454.4764,1295.4764,0.491911350429223,0.127339277903193
34456,663.966136,1964.802229,382.655,1180.0912,0.378517099854608,0.0171526320287334
34457,691.111093,1904.024841,382.2345,1000.0331,0.3003514806081,0.136016086512405
34458,1015.240903,2941.825569,526.3819,1409.6842,0.391373441675501,0.0118630871509904
34463,460.244819,1236.912524,305.5353,760.6004,0.4317115713265,0.111219519655606
34464,456.171856,1245.05845,281.0622,715.8592,0.476693134127461,0.336128476885284
34465,656.405546,1807.322456,413.2674,1089.4314,0.310842218420671,0.171982262817159
34466,794.374119,2109.697278,431.5171,1137.2843,0.415686918778646,0.0909040480723045
34467,909.734089,2867.244007,509.9824,1398.6671,0.531975015045368,0.131631529389689
34470,545.801431,1529.239078,351.6221,938.0514,0.361468056985313,0.180775575707776
34480,1110.455559,3009.992824,484.8365,1313.2215,0.30076287300217,0.0416628247332147
34481,1059.092325,3167.692098,490.8917,1429.1113,0.318213911152174,0.0260686098226781
34483,928.416063,2410.730705,431.7694,1057.6416,0.105834808756184,-0.0172172280821965
34484,759.449071,2339.368491,374.5814,1268.6485,0.279910056815477,0.0931437575494451
34485,861.41948,2370.6108,401.0729,1063.1081,0.339798714944927,-0.126523792722482
34487,581.165481,1972.118929,324.9624,916.7741,0.630253467085269,0.00532294122830135
34488,509.193542,1528.800076,267.438,736.8001,0.475243009063561,-0.0283443808680844
34491,352.542995,3722.98085,284.6785,1155.3658,0.984801093541492,-0.259816152858973
34492,694.769443,2115.282359,330.513,911.0553,0.312671878877474,0.0884005122079068
34496,843.005785,2331.929846,394.429,1044.9425,0.304211563090113,0.00626375136589141
34499,595.237934,1825.858096,306.7968,1004.9109,0.403682937800705,-0.039299646752367
34500,876.321159,2511.82311,399.0545,1189.0058,0.37162517201102,0.0201919839517248
34501,832.274625,2189.88831,394.8495,1152.7587,0.333512005662186,-0.197364104931088
34502,568.141755,1755.154385,296.5366,912.9896,0.543573446690966,-0.0708795012280722
34503,1102.919358,3428.508064,526.9706,1568.0445,0.254042641817092,0.0149866543491004
34505,598.237781,1824.833758,316.1319,910.3825,0.44807296051554,-0.196617241372579
34510,692.013486,1904.878456,366.8442,931.4916,0.287620912054062,0.139243683121642
34512,649.698571,1852.783552,341.8665,960.2538,0.419165780322866,0.0942061706763948
34513,704.281153,2035.920553,387.2805,1046.8768,0.391147402265606,0.23750313710654
34515,684.672397,1540.823853,379.1228,900.2064,0.0922120248824594,-0.143824303165559
34518,637.260181,1893.976573,352.2949,979.3445,0.124358752937432,0.140935884075145
34519,841.103443,2538.65101,419.8272,1245.6892,0.407916601808006,-0.0273301807117696
34520,321.154352,4299.683144,270.3815,1380.5856,0.996011737139783,-0.0339121470496883
34522,520.729539,1659.769006,292.0793,892.8056,0.468606109879683,0.216756442458765
34524,665.209975,1857.539407,381.3094,1122.3145,0.207810117676989,0.0418163377345802
34528,573.507335,1653.622978,321.3461,883.6387,0.309700833513649,-0.319444909330688
34531,519.875924,1735.838297,281.3145,779.0183,0.572457572476913,0.104311928932906
34545,149.528959,1591.13836,134.6441,631.9274,0.927699777191801,0.285491704937604
34547,831.42101,2159.182559,462.8864,1146.0307,0.318538017653359,-4.38041947392609e-06
34548,777.301819,2032.457315,430.4238,1008.6113,0.278195808742203,0.064609841874788
34551,458.342477,1278.446991,279.8848,757.741,0.305166751811475,0.144947408498094
34552,513.534784,1676.841306,306.8809,904.4114,0.589353555151684,0.0219813354305256
34555,634.382279,1755.178774,382.9073,959.4969,0.175873647382515,0.124216327847057
34556,514.461566,1223.010794,315.7114,724.5215,0.249563066077572,0.0214295592590417
34557,777.228652,2102.770802,408.4737,1034.9346,0.245739379140441,0.0499556552497218
34558,674.892408,1825.687373,369.8718,994.1461,0.40858054226801,-0.0546969939550254
34561,486.07277,1488.802116,295.6115,850.4192,0.56241461790932,-0.143152342915092
34562,644.552492,1514.093509,322.0189,745.8829,0.232067373217901,0.0619738422491538
34565,946.854147,2646.962559,487.8641,1308.4278,0.342667546270436,-0.0226969314499657
34566,824.396978,2382.07363,460.6998,1309.3529,0.451151509144931,-0.118642615324194
34569,901.734497,2656.157212,470.119,1269.1531,0.286798315984832,0.0750838581721953
34573,487.828778,1351.906659,305.3671,756.6477,0.344552425302135,0.140633839934615
34574,313.935208,3423.435152,275.0911,1278.4882,0.982479506052053,-0.128303291371801
34576,880.564845,2601.33074,438.4133,1128.2856,0.463544312228802,0.0337233077603474
34578,925.099159,2762.956643,471.4646,1261.9205,0.482128012572339,-0.0219916526721833
34585,435.319261,1146.478112,254.6548,617.294,0.441453193238655,-0.100531718803422
34587,766.692604,1967.680131,363.0597,898.8608,0.179758361340713,0.0341507878751295
34601,728.962821,1682.962945,382.8232,861.0158,0.334458758680214,0.0244475528409711
34603,604.822811,1954.997851,308.5629,944.1066,0.480905243856852,0.101034477505565
34604,720.816895,1826.589766,379.7115,1023.3288,0.33891005126846,-0.179701703233943
34606,518.778419,1637.696961,288.7994,867.912,0.372201328536825,0.297283037713942
34607,603.530194,1769.543895,341.1937,914.167,0.343259907001927,0.217329751737096
34608,638.674743,1743.496443,357.1727,996.585,0.222661446246666,0.0298876017018934
34610,643.38182,1956.924582,339.3435,967.8228,0.515528382680277,-0.0573235066355523
34612,702.183699,1829.589613,355.0702,938.9765,0.205734131872621,0.0815788018467516
34614,606.895876,1908.390472,322.6076,958.6559,0.476822031779449,0.157855511488745
34615,427.490392,1327.029879,249.777,749.331,0.453600747714997,0.265666638068871
34620,872.63842,2367.562175,438.4974,1157.8047,0.508986858117069,-0.100039772790624
34623,650.991188,1627.916972,341.1096,810.5558,0.357586565805169,0.232505761020298
34628,277.034651,1927.389503,190.1501,822.2457,0.707645844013241,-0.0788349199296866
34629,286.790251,1928.048006,202.5128,908.8687,0.756112234476034,-0.0441207223964918
34630,288.131646,1784.030961,200.7467,726.8763,0.68351466994703,0.0977889801631515
34631,687.647855,1868.612013,357.6773,921.4837,0.286563093956358,0.220142339044821
34632,374.249205,1891.464506,224.7993,760.6845,0.68834612929128,0.249076610586677
34637,566.654026,1624.55129,310.5813,825.862,0.231039128223833,0.163562534313029
34638,587.092008,1687.377354,304.3579,845.4573,0.268963913300625,0.230148155460571
34639,987.827667,2696.569785,449.2622,1219.0295,0.162515228631798,-0.115835893148185
34641,320.690961,1988.654671,215.5483,862.6137,0.641604076726626,0.0638710695432647
34642,653.771534,2080.015865,334.3816,1052.932,0.382611934405998,0.062657808266569
34644,490.438401,1479.802575,262.9807,761.8619,0.549051685257016,0.142955437496631
34647,653.6252,1903.878507,339.5117,987.5022,0.449484611950729,-0.0692723451242112
34648,576.848628,1726.033919,300.1529,882.9659,0.53510379862945,-0.0459960526253722
34650,495.779592,1341.102332,283.3329,715.0182,0.294176778290315,0.132032741865313
34651,591.969808,1611.795843,331.6063,846.4665,0.32572676207415,0.0180800030943549
34653,598.457282,1636.550678,326.9808,879.4337,0.37738555840289,0.0358685721633869
34654,484.999654,1285.05641,283.0806,680.7054,0.22649571152731,0.0647450208138278
34655,596.579329,1978.606403,331.1017,1101.4577,0.479743278541094,-0.0347533488962981
34656,591.774696,1518.410362,343.5485,845.3732,0.189352932718853,0.167050736988851
34657,695.671836,2203.911985,398.7181,1205.4053,0.340853397885911,0.0883932577078996
34658,631.601933,2031.896368,346.9125,1261.5,0.508013662449122,-0.0742360801103992
34659,714.231865,2044.237202,433.2832,1211.7969,0.35816602038606,0.056955985667823
34661,747.961852,2355.24573,389.9717,1175.1293,0.415368925775159,0.140507459310829
34665,644.771993,1803.468994,364.2371,1021.2263,0.512076084033255,-0.131876685902487
34671,503.413349,1321.39602,309.0675,792.5584,0.442073329376497,0.186097601821597
34676,592.677089,2036.847335,296.873,881.368,0.480123809343012,0.16154495768735
34678,1117.942982,3236.469078,462.8023,1345.2636,0.39394102575437,0.026512892279881
34679,1037.410504,3017.602192,456.8312,1287.3187,0.324656417028793,0.102898537828697
34680,712.451468,2163.645746,356.584,1030.8978,0.300032941009692,0.027573001363008
34681,721.719288,2095.185823,374.4132,1107.4288,0.272203853523126,0.0842987754810849
34682,449.269769,1439.341224,269.3723,764.3849,0.397118897041697,0.0205922879456037
34683,846.2983,2534.090267,396.0269,1258.2201,0.425413836684861,-0.0982497633835024
34684,692.598822,2044.115257,339.1753,992.38,0.404758448448289,0.146438272932462
34686,530.655862,1919.219188,274.0819,782.971,0.698860971989552,0.0724584856858204
34688,439.709281,1781.811562,241.367,860.1748,0.656621507294528,0.0596871038817315
34690,697.818068,2012.238834,349.856,928.8845,0.329976626804054,0.125815572675847
34691,990.022677,2637.889851,470.6236,1208.6852,0.34101969539379,-0.0522160619447831
34693,565.849189,1602.406078,309.488,814.2562,0.3319956984705,0.0424949261477974
34694,998.339326,2667.620042,488.7892,1223.1504,0.289955662999527,-0.0217299982459009
34695,851.590713,2335.100416,425.7142,1153.1792,0.405390449106454,-0.0878805872497154
34698,488.219002,1456.584247,275.5957,765.9828,0.545565485086085,0.159993375975446
34702,965.121508,2781.56545,493.7511,1465.4425,0.356576155174323,0.199129695050767
34703,718.646274,1812.492924,414.8653,1015.087,0.164469988759197,-0.195867545470329
34708,807.153955,2087.015508,414.5289,1041.9149,0.174631026726722,0.0729109838556157
34711,507.071699,1592.235865,314.2817,983.5495,0.509492976894128,-0.0232790682125524
34717,516.168796,1593.894317,292.2475,876.9948,0.39433947655236,0.266509302963944
34718,704.915267,1902.927336,398.5499,985.1474,0.290991821449239,0.132141327205573
34719,531.655811,1399.050596,299.1437,827.544,0.251840144470851,0.172382059496509
34720,869.541017,2538.260786,444.7208,1286.8982,0.376520787969295,0.111330697242016
34721,494.755254,1396.928753,281.8191,753.1155,0.541826941351785,0.108835374813389
34722,679.184872,1863.685435,370.1241,1032.2434,0.293559708086069,0.17491906049545
34723,749.034968,2072.430886,392.2424,1030.4773,0.235963653267785,0.162143413494961
34724,391.736118,1318.688841,250.0293,765.8987,0.644553492183995,0.0294859117304829
34725,530.899752,1338.22443,317.1411,796.7634,0.468561715915067,-0.201339010988356
34729,819.665512,2134.354557,415.8745,1124.2488,0.385550243942785,-0.0683193710847196
34730,391.68734,1065.945634,255.8322,658.6712,0.457150409237205,0.358822990669945
34731,680.599434,1814.956213,363.2279,921.0632,0.348367703739089,0.0611662419553201
34733,903.36856,2729.299823,447.0756,1337.4423,0.291417327259388,0.161156862025351
34734,688.184413,2005.848916,371.9743,1060.1646,0.371071704049469,0.0625047464475039
34735,502.218288,1445.04825,276.1003,718.8868,0.493368320533184,-0.0653688520716807
34737,537.436004,1714.888146,296.2843,967.6546,0.51197274606553,-0.122375867871861
34738,518.339417,1408.318416,297.2935,753.9565,0.289493642217354,0.127538819214932
34740,760.327075,2081.430427,378.1977,1081.2737,0.30925097565778,0.0746904798551311
34745,443.050574,1825.687373,251.9636,770.9447,0.600827640494554,0.149301131435443
34746,892.003286,2459.752595,438.4974,1282.0204,0.211616328643552,-0.15569544425502
34747,648.893734,1704.352098,357.7614,948.9003,0.347994088900706,0.0376085241284181
34754,600.384013,1713.205305,336.4,953.694,0.516704309159915,0.11580262438858
34756,551.167011,1613.259183,343.2121,1025.8518,0.524872289051566,0.00213846965956122
34759,176.990973,2031.628089,162.5653,821.2365,0.719637656104972,-0.204368403465265
34763,751.717758,1918.316795,388.0374,1006.677,0.313746992908693,0.0455640596827884
34764,581.116703,1928.877232,306.8809,967.4023,0.487380244460868,-0.0408311642790499
34765,644.186657,2130.964486,342.287,1134.4249,0.346025299548405,0.175103004137452
34769,662.063794,1727.47287,331.4381,834.272,0.222317210726937,-0.131688135409673
34770,754.278603,2027.799016,373.7404,958.8241,0.345748978315754,-0.0896248739723982
34773,923.269984,2445.509419,429.3305,1147.7968,0.510735747130884,-0.189992403946596
34775,958.926702,2714.032309,457.8404,1250.8193,0.25435284541826,0.0332438661644991
34777,529.363245,1760.446798,286.3605,824.3482,0.629225822232413,-0.221108742231978
34778,809.909912,1855.466342,414.613,934.1828,0.169249111806997,-0.110916789937452
34782,850.371263,2643.27982,401.3252,1222.2253,0.400971315369877,-0.00447517698690614
34784,530.314416,1734.570069,285.5195,908.6164,0.515832660747518,0.156570416808083
34785,603.505805,1820.785184,319.8323,923.2498,0.399329219737565,-0.0595152528989672
34786,1136.478622,3382.534799,522.5133,1566.1102,0.293616731449399,-0.0914335324099221
34787,576.06818,1725.52175,322.0189,1017.8623,0.379886013082065,0.129847509736799
34792,649.259569,1993.508082,346.8284,1110.4564,0.251468691967551,0.185917771750013
34793,517.53458,1563.310511,292.3316,867.6597,0.399065130001726,0.16690894306145
34794,951.805114,2802.491212,462.0454,1405.9838,0.326552703549474,0.00776374657953216
34797,579.531418,1794.347508,301.4985,961.7676,0.483460308438888,-0.0341587275045868
34800,600.798626,1757.861564,311.8428,873.7149,0.203594515877252,-0.230942200927873
34805,1003.217126,3126.206409,437.6564,1402.7039,0.508992348509888,-0.131464026463832
34812,494.389419,1330.224838,306.7968,829.4783,0.429364131426456,0.0748045295685482
34813,531.558255,1545.945543,322.7758,848.1485,0.466496054420172,0.00925285501043893
34819,805.154057,2469.556973,386.4395,1114.9978,0.497399309242552,0.116408907522855
34820,715.256203,2060.285164,369.7877,1080.1804,0.429886011660416,0.07871027572112
34823,608.407994,2002.971014,326.308,1001.3787,0.532424473551596,-0.0997510336362252
34824,970.6822,3091.964253,468.1006,1421.5423,0.480814617278633,0.0323953973879001
34825,663.185688,2317.711059,339.764,1027.1974,0.563555614046853,0.177049755815886
34834,661.697959,1936.632934,372.6471,1088.5904,0.471082684829347,0.136277179807345
34835,621.67561,1770.495066,403.8482,1193.0426,0.565803253057291,0.0716078403191727
34846,1117.772259,3044.430092,619.7329,1895.1094,0.35124253701215,-0.250618885242954
34850,156.455435,1796.323017,138.0922,806.6872,0.759846645062987,-0.213705216534786
34852,630.21176,2150.939077,348.2581,996.3327,0.56755745585868,0.186838798316685
34854,983.85226,2702.106088,499.8904,1424.3176,0.463145480217052,0.127472648591655
34859,351.884492,3744.077335,302.5918,1457.6212,0.988996170479174,0.0474512479042104
34865,648.576677,1933.096529,326.8967,889.1893,0.580613277646385,-0.0253529883399308
34866,870.711689,2758.371511,418.3975,1103.9807,0.421011359790052,0.241615156359061
34877,1027.557348,3126.718578,491.5645,1532.7225,0.373815482950928,0.12877129734454
34879,548.7525,1994.727532,288.463,1030.1409,0.704335585455245,0.038437038122394
34888,534.923937,1776.055758,294.1818,873.2103,0.522959684851124,0.268174669622364
34891,627.163135,1986.532828,321.4302,961.8517,0.451569624964538,0.152900690333019
34900,544.581981,1533.555931,294.6023,882.5454,0.494978368875091,-0.0640696946697579
34906,828.567497,2581.746373,423.4435,1395.3872,0.550282366942272,0.00888215738656384
34913,647.918174,2076.845295,375.927,1176.6431,0.582840184018945,-0.075776968145673
34919,856.614847,2931.582189,420.6682,1363.0928,0.534860293348538,-0.0870299500097135
34923,904.002674,2477.288286,524.1953,1363.0928,0.388262954702379,-0.0541417100339813
34924,530.021748,1900.220157,379.291,1186.3987,0.725447167117564,0.101030517282179
34933,1213.011304,3542.868085,501.5724,1402.7039,0.471832697821862,0.110526062323119
34935,992.656689,2366.70856,466.4186,1175.718,0.241980489996507,-0.0402867169516392
34942,483.536314,1550.823343,261.2146,674.482,0.571665404731004,-0.135029968629671
34945,436.343599,1475.144276,250.1134,793.3153,0.607209389142706,0.0111584238588627
34947,173.796014,1546.945492,144.3997,736.0432,0.79496306118122,-0.164919744751449
34948,210.769738,1617.893093,165.1724,790.2036,0.72220623805178,-0.121864109361418
34951,904.34412,3010.529382,408.0532,1460.2283,0.396353298234289,-0.194039658884879
